URL,Brand,Item Type,Size,Price,Original Price,Material,Condition,Item ID
https://www.thredup.com/product/women-spandex-ronni-nicole-black-casual-dress/119706814?query_id=622956317577658368&result_id=622999092444651522,Ronni Nicole,Casual Dress,Size 12 ,$17.11,$48,"3% Spandex, 97% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #119706814
https://www.thredup.com/product/women-polyester-aqua-black-casual-dress/119605479?query_id=622956317577658368&result_id=622999092444651522,Aqua,Casual Dress,Size M ,$35.99,$190,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119605479
https://www.thredup.com/product/women-cotton-old-navy-pink-casual-dress/119552939?query_id=622956317577658368&result_id=622999092444651522,Old Navy,Casual Dress,Size XL ,$11.99,$40,100% Cotton,"This item is in excellent condition with only light signs of wear, if any.",Item #119552939
https://www.thredup.com/product/women-rayon-ann-taylor-loft-blue-casual-dress/119705687?query_id=622956317577658368&result_id=622999092444651522,Ann Taylor LOFT,Casual Dress,Size M ,$17.59,$70,"97% Rayon, 3% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119705687
https://www.thredup.com/product/women-polyester-unbranded-tan-casual-dress/119581493?query_id=622956317577658368&result_id=622999092444651522,Unbranded,Casual Dress,Size XL ,$12.95,$48,"95% Polyester, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119581493
https://www.thredup.com/product/women-rayon-old-navy-black-casual-dress/119724188?query_id=622956317577658368&result_id=622999092444651522,Old Navy,Casual Dress,Size S ,$13.27,$40,100% Rayon,"This item is in excellent condition with only light signs of wear, if any.",Item #119724188
https://www.thredup.com/product/women-polyester-forever-21-white-casual-dress/119592734?query_id=622956317577658368&result_id=622999092444651522,Forever 21,Casual Dress,Size M ,$10.79,$25,"96% Polyester, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119592734
https://www.thredup.com/product/women-polyester-long-paige-black-cocktail-dress/119619905?query_id=622956317577658368&result_id=622999092444651522,Long Paige,Cocktail Dress,Size 8 ,$22.39,$119,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119619905
https://www.thredup.com/product/women-polyester-unbranded-blue-casual-dress/119763220?query_id=622956317577658368&result_id=622999092444651522,Unbranded,Casual Dress,Size XL ,$10.95,$48,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #119763220
https://www.thredup.com/product/women-cotton-maison-jules-black-casual-dress/119637838?query_id=622956317577658368&result_id=622999092444651522,Maison Jules,Casual Dress,Size S ,$15.43,$71,"83% Cotton, 17% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #119637838
https://www.thredup.com/product/women-viscose-french-connection-red-casual-dress/119640590?query_id=622956317577658368&result_id=622999092444651522,French Connection,Casual Dress,Size 2 ,$17.83,$98,"73% Viscose, 24% Polyamide, 3% Elastane",This item is in good condition with minor signs of wear: minor stain.,Item #119640590
https://www.thredup.com/product/women-rayon-shinestar-black-jumpsuit/119843319?query_id=622956317577658368&result_id=622999092444651522,Shinestar,Jumpsuit,Size M ,$9.99,$36,100% Rayon,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119843319
https://www.thredup.com/product/women-polyester-white-house-black-market-black-casual-dress/119703466?query_id=622956317577658368&result_id=622999092444651522,White House Black Market,Casual Dress,Size S ,$28.15,$130,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #119703466
https://www.thredup.com/product/women-wool-athleta-black-casual-dress/119617385?query_id=622956317577658368&result_id=622999092444651522,Athleta,Casual Dress,Size S ,$30.47,$128,"98% Wool, 2% Other",This item is brand new with tags still attached.,Item #119617385
https://www.thredup.com/product/women-cotton-old-navy-red-casual-dress/119843124?query_id=622956317577658368&result_id=622999092444651522,Old Navy,Casual Dress,Size XL ,$13.19,$40,"96% Cotton, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119843124
https://www.thredup.com/product/women-polyester-eliza-j-red-casual-dress/119594217?query_id=622956317577658368&result_id=622999092444651522,Eliza J,Casual Dress,Size 6 ,$25.83,$158,"68% Polyester, 30% Rayon, 2% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119594217
https://www.thredup.com/product/women-cotton-lands-end-ivory-casual-dress/119609555?query_id=622956317577658368&result_id=622999092444651522,Lands' End,Casual Dress,Size XS ,$21.27,$95,100% Cotton,"This item is in excellent condition with only light signs of wear, if any.",Item #119609555
https://www.thredup.com/product/women-polyester-forever-21-black-cocktail-dress/119608581?query_id=622956317577658368&result_id=622999092444651522,Forever 21,Cocktail Dress,Size M ,$13.75,$28,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119608581
https://www.thredup.com/product/women-polyester-maeve-white-casual-dress/119582290?query_id=622956317577658368&result_id=622999092444651522,Maeve,Casual Dress,Size 00 ,$25.99,$130,"99% Polyester, 1% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119582290
https://www.thredup.com/product/women-polyester-lularoe-teal-casual-dress/119764381?query_id=622956317577658368&result_id=622999092444651522,Lularoe,Casual Dress,Size XL ,,,"96% Polyester, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119764381
https://www.thredup.com/product/women-polyester-assorted-brands-green-casual-dress/119636428?query_id=622956317577658368&result_id=622999092444651522,Assorted Brands,Casual Dress,Size L ,$15.91,$48,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #119636428
https://www.thredup.com/product/women-polyester-banana-republic-black-casual-dress/119763629?query_id=622956317577658368&result_id=622999092444651522,Banana Republic,Casual Dress,Size 12 ,$13.03,$70,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #119763629
https://www.thredup.com/product/women-nylon-anthropologie-green-casual-dress/119563659?query_id=622956317577658368&result_id=622999092444651522,Anthropologie,Casual Dress,Size XL ,$46.39,$150,"39% Nylon, 36% Viscose, 21% Wool, 4% Alpaca","This item is in excellent condition with only light signs of wear, if any.",Item #119563659
https://www.thredup.com/product/women-polyester-vince-camuto-blue-casual-dress/119567077?query_id=622956317577658368&result_id=622999092444651522,Vince Camuto,Casual Dress,Size 2 ,,,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119567077
https://www.thredup.com/product/women-cotton-31-phillip-lim-black-casual-dress/119105820?query_id=622956317577658368&result_id=622999092444651522,3.1 Phillip Lim,Casual Dress,Size 0 ,$91.19,$495,100% Cotton,"This item is in excellent condition with only light signs of wear, if any.",Item #119105820
https://www.thredup.com/product/women-rayon-w-by-worth-black-jumpsuit/119169320?query_id=622956317577658368&result_id=622999092444651522,W by Worth,Jumpsuit,Size 4 ,$38.39,$214,"55% Rayon, 42% Polyester, 3% Elastane","This item is in excellent condition with only light signs of wear, if any.",Item #119169320
https://www.thredup.com/product/women-rayon-josephine-chaus-ivory-casual-dress/119176861?query_id=622956317577658368&result_id=622999092444651522,Josephine Chaus,Casual Dress,Size S ,$13.19,$60,"70% Rayon, 30% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #119176861
https://www.thredup.com/product/women-rayon-gap-gray-casual-dress/119606817?query_id=622956317577658368&result_id=622999092444651522,Gap,Casual Dress,Size M ,$16.47,$70,"87% Rayon, 8% Polyester, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119606817
https://www.thredup.com/product/women-cotton-love-on-a-hanger-black-casual-dress/119636341?query_id=622956317577658368&result_id=622999092444651522,Love on a Hanger,Casual Dress,Size M ,$8.79,$30,"65% Cotton, 35% Nylon",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119636341
https://www.thredup.com/product/women-silk-walter-green-cocktail-dress/119854191?query_id=622956317577658368&result_id=622999092444651522,Walter,Cocktail Dress,Size 10 ,$42.39,$238,100% Silk,"This item is in excellent condition with only light signs of wear, if any.",Item #119854191
https://www.thredup.com/product/women-cotton-max-studio-black-casual-dress/119763736?query_id=622956317577658368&result_id=622999092444651522,Max Studio,Casual Dress,Size L ,$16.63,$128,"90% Cotton, 8% Polyester, 2% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119763736
https://www.thredup.com/product/women-cotton-say-what-white-casual-dress/119634453?query_id=622956317577658368&result_id=622999092444651522,Say What?,Casual Dress,Size L ,$11.75,$48,"70% Cotton, 30% Nylon",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119634453
https://www.thredup.com/product/women-silk-equipment-blue-casual-dress/118958978?query_id=622956317577658368&result_id=622999092444651522,Equipment,Casual Dress,Size XS ,$40.79,$270,100% Silk,"This item is in excellent condition with only light signs of wear, if any.",Item #118958978
https://www.thredup.com/product/women-cotton-ann-taylor-black-casual-dress/118735442?query_id=622956317577658368&result_id=622999092444651522,Ann Taylor,Casual Dress,Size S ,$22.79,$129,"50% Cotton, 22% Modal, 18% Polyester, 10% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #118735442
https://www.thredup.com/product/women-viscose-beachlunchlounge-red-casual-dress/118600625?query_id=622956317577658368&result_id=622999092444651522,BeachLunchLounge,Casual Dress,Size S ,$12.47,$60,100% Viscose,"This item is in excellent condition with only light signs of wear, if any.",Item #118600625
https://www.thredup.com/product/women-modal-topshop-brown-casual-dress/119763422?query_id=622956317577658368&result_id=622999092444651522,Topshop,Casual Dress,Size 10 ,,,"61% Modal, 39% Polyester",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #119763422
https://www.thredup.com/product/women-polyester-forever-21-tan-casual-dress/119031874?query_id=622956317577658368&result_id=622999092444651522,Forever 21,Casual Dress,Size L ,$12.63,$25,100% Polyester,"This item is in good condition with minor signs of wear: minor stain, minor wear on fabric.",Item #119031874
https://www.thredup.com/product/women-polyester-ann-taylor-loft-white-casual-dress/119644359?query_id=622956317577658368&result_id=622999092444651522,Ann Taylor LOFT,Casual Dress,Size S ,$15.43,$70,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #119644359
https://www.thredup.com/product/women-polyester-tweed-black-casual-dress/119549265?query_id=622956317577658368&result_id=622999092444651522,Tweed,Casual Dress,Size XS ,$17.19,$71,"95% Polyester, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119549265
https://www.thredup.com/product/women-silk-j-mendel-blue-cocktail-dress/118974105?query_id=622956317577658368&result_id=622999092444651522,J. Mendel,Cocktail Dress,Size 6 ,,$825,100% Silk,This item is brand new with tags still attached.,Item #118974105
https://www.thredup.com/product/women-polyester-charming-charlie-pink-casual-dress/119636034?query_id=622956317577658368&result_id=622999092444651522,Charming Charlie,Casual Dress,Size S ,,,"96% Polyester, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #119636034
https://www.thredup.com/product/women-bcbgeneration-white-romper/119622827?query_id=622956317577658368&result_id=622999092444651522,BCBGeneration,Romper,Size M ,$22.63,$98,Material unknown,"This item is in excellent condition with only light signs of wear, if any.",Item #119622827
